id_eess,codigo_renaes,categoria,nombre,diresa,red,direccion,longitud,latitud,id_ubigeo
31819,33969,SD,MUVON,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,CALLE General Mendiburu - Miraflores NÚMERO 1041 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.04885519,-12.11141352,1302
31820,33970,I-2,OKIDS E.I.R.L,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA Arequipa NÚMERO 1860 PISO 4 DEPARTAMENTO 410 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0348523,-12.0831699,1296
31821,33971,I-2,RETINA PERU,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA JULIO CESAR TELLO NÚMERO 256 DISTRITO LINCE PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0367577,-12.0858433,1296
31828,33979,I-1,RUBIO ODONTOLOGIA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA RUISEÑORES NÚMERO 134 DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.970049,-12.042968,1317
31832,33983,SD,LABORATORIO CLINICO PERU LAB´S,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA SANTA ROSA DE LIMA NORTE NÚMERO 1733 MANZANA A IV LOTE 40 URBANIZACIÓN APV INCA MANCO CAPAC DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.99970599,-12.00143843,1312
31834,33985,SD,LABORATORIO CIENCIA Y SALUD,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA LORENZO DE ENCALADA- ANTES CALLE 3- NÚMERO 801 PISO 1 URBANIZACIÓN LA FLORIDA DISTRITO RIMAC PROVINCIA LIMA DEPARTAMENTO LIMA,-77.030625,-12.024484,1308
31841,33992,I-1,SMILE DENT CONSULTORIO ODONTOLOGICO,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA TUPAC AMARU NÚMERO 130 URBANIZACIÓN ASOCIACION PRO VIVIENDA EL AGUSTINO ZONA SEGUNDA DISTRITO EL AGUSTINO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.00771776,-12.05203344,1291
31843,33994,I-2,R&R SAN JOSE,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,JIRÓN JOSE CARLOS MARIATEGUI NÚMERO 497 PISO 1 MANZANA G3 LOTE 9 URBANIZACIÓN UNIVERSAL DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9753138,-12.0441386,1317
31844,33995,SD,ENSALUDY BIENESTAR,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA CASCANUECES NÚMERO 126 PISO 1 URBANIZACIÓN SANTA ANITA DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9657125,-12.0513252,1317
31847,33998,I-2,CENTRO DE SALUD MENTAL COMUNITARIO LAS COLINAS,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,CALLE MAZEDONIA MZ T LOTE 1 AA. HH. LAS COLINAS DISTRITO LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.7783753,-11.9697941,1298
31848,33999,II-E,CLINICA SANICEN,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA LAS PRADERAS NÚMERO 134 DISTRITO ATE PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9143719,-12.0232233,1283
31864,34019,I-3,SANNA CENTRO CLINICO LOS OLIVOS,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA ALFREDO MENDIOLA NÚMERO 3549 DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0612155,-11.9943277,1297
31879,34034,I-3,CENTRO ODONTOLOGICO BENALCAZAR,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,AVENIDA EL POLO 315 URB. LAS ORQUIDEAS DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9737876,-12.1064121,1320
31883,34038,I-3,CENTRO DE SALUD MENTAL COMUNITARIO RICARDO PALMA,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,OTROS ASOCIACION DE VIVIENDA TRADICIONES RICARDO PALMA  MZ G LTE 17 DISTRITO SAN JUAN DE MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9615319,-12.1851036,1313
31885,34040,I-2,CONSULTORIO MEDICO FAMILIA,CALLAO,NO PERTENECE A NINGUNA RED,AVENIDA MANCO CAPAC NÚMERO 103 DISTRITO CARMEN DE LA LEGUA-REYNOSO PROVINCIA CALLAO DEPARTAMENTO CALLAO,-77.0983615,-12.04171,692
31897,34053,SD,LABOPATD,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA BUENOS AIRES NÚMERO 424 PISO 2 INTERIOR 2 DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0787016,-11.8648277,1305
31900,34058,SD,MEDICINA FÍSICA Y REHABILITACION INTEGRAL MICARI,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA PROCERES DE LA INDEPENDENCIA 2324-A MZ A LT 6 COOP. EL MANTARO PISO 1 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0105424,-11.9927199,1312
31901,34062,I-2,FEMME CARE,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN DE LA ROCA DE VERGALLO NÚMERO 493 PISO 2 DEPARTAMENTO 206 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0569523,-12.0910139,1300
31902,34063,I-1,YONATAN BRACKETS EIRL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA Av. Proceres de la independencia 3408 APV Cantorey PISO 2 MANZANA J LOTE 01 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.99982813,-11.97497812,1312
31913,34079,I-3,CENTRO DE SALUD MENTAL COMUNITARIO SAN PEDRO DE LURIN,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,PROLONGACIÓN BOLÍVAR Y SAN PEDRO MZ A-1 LTE 01 DISTRITO LURIN PROVINCIA LIMA DEPARTAMENTO LIMA,-76.87129156,-12.27200166,1299
31915,34081,I-2,NUEVA JERUSALEN,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,"OTROS MZ. H' LT. 9, ASENTAMIENTO HUMANO NUEVA JERUSALEN DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA",-77.12464951,-11.94444191,1315
31919,34085,I-2,ENFERMERÍA DEL BATALLÓN DE ASUNTOS CIVILES Nº2,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA Fuerte Belisario Suárez NÚMERO S/N DISTRITO ANCON PROVINCIA LIMA DEPARTAMENTO LIMA,-77.1265453,-11.8140217,1282
31923,34089,I-2,FISIO OXIGENA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA TUPAC AMARU NÚMERO 5747 5748 MANZANA P1 LOTE 26 URBANIZACIÓN HUAQUILLAY DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0362179,-11.9088513,1290
31948,34115,I-2,CONSULTORIO MEDICO RUDY GONZAGA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,"AVENIDA TUPAC AMARU NÚMERO 3003 MANZANA R LOTE 15 URBANIZACIÓN P.J EL PROGRESO, ZONA I DISTRITO CARABAYLLO PROVINCIA LIMA DEPARTAMENTO LIMA",-77.0178925,-11.8775654,1286
31953,34120,I-1,CONSULTORIO OBSTETRICO ELIZABETH ARANGO,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA LOS VIRREYES PISO 2 DEPARTAMENTO 1 MANZANA H LOTE 1 URBANIZACIÓN BENJAMIN DOIGG DISTRITO SANTA ANITA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9703673,-12.0433031,1317
31969,34137,I-1,FAMILY DENT ORTHODONTIC,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA VICTOR ANDRES BELAUNDE OESTE NÚMERO 314 PISO 2 MANZANA E LOTE 20 URBANIZACIÓN HUAYQUILLAY II ETAPA DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.05183915,-11.93885741,1290
31970,34138,SD,LABORATORIO MEDIGO,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA CORDIALIDAD NÚMERO 8062 DEPARTAMENTO 102 URBANIZACIÓN PRO 2DA ETAPA DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0799803,-11.9369309,1297
31971,34139,I-2,CUBAS CIRUGIA & MEDICAL,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA RIO MARAÑON N° 688 URBANIZACIÓN VILLA DEL NORTE DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0721877,-11.9718779,1297
31972,34140,I-2,CONSULTORIO MÉDICO SANTA ROSA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA GUILLERMO DE LA FUENTE NÚMERO 340 PISO 2 DEPARTAMENTO 201 INTERIOR 2 URBANIZACIÓN SANTA LUZMILA DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.06118933,-11.94211794,1290
31973,34141,I-2,SERVICIOS MÉDICOS IESU CHRISTI,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA CARLOS IZAGUIRRE NÚMERO 475 PISO 1 URBANIZACIÓN PANAMERICANA NORTE DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.06601796,-11.99056334,1297
31974,34142,I-1,ALVE DENT,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,CALLE S NÚMERO 126 PISO 2 MANZANA K1 LOTE 30 URBANIZACIÓN EL ALAMO DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.066883,-11.9309849,1290
31975,34143,I-2,CONSULTORIO MÉDICO GRANALAB,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA LAS VIOLETAS NÚMERO 656 URBANIZACIÓN LAS VIOLETAS DISTRITO INDEPENDENCIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0547361,-12.0003469,1292
31985,34153,SD,SERVICIOS MEDICOS ESPERANZA Y FORTALEZA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA BUENOS AIRES NÚMERO 1595 PISO 3 DEPARTAMENTO 1 INTERIOR 1 MANZANA J LOTE 4 URBANIZACIÓN LOS GRAMADALES DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.08848101,-11.85486329,1305
32012,34181,SD,LABORATORIO REFERENCIAL DE SALUD PUBLICA DE DIRIS LIMA NORTE,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA CHINCHAYSUYO NÚMERO 371 DISTRITO INDEPENDENCIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0531561,-11.9782834,1292
32014,34183,I-1,DIVIDENT,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,CALLE ROLLING THORNE MANZANA E LOTE 6 URBANIZACIÓN SANTO DOMINGO DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.07449823,-11.86751002,1305
32015,34184,I-2,VISSALAB,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA TUPAC AMARU NÚMERO 8161 8163 MANZANA B LOTE 4 URBANIZACIÓN SAN CARLOS DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.038728,-11.911546,1290
32018,34187,I-2,CENTRO DE SALUD MENTAL COMUNITARIO LA FLORIDA,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,"OTROS Asociación de Vivienda La Florida de Cajamarquilla Mz D, lt 1 B DISTRITO LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA",-76.6887331,-11.9300576,1298
32019,34188,SD,ROE LABORATORIO,LIMA DIRIS ESTE,NO PERTENECE A NINGUNA RED,AVENIDA JAVIER PRADO EST E NÚMERO 4841 4837 MANZANA A2 LOTE 14 URBANIZACIÓN CAMACHO DISTRITO LA MOLINA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.96914,-12.08234,1294
32021,34190,I-1,ODONTOLOGIA INTEGRAL OCHOA,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,AVENIDA MIGUEL IGLESIAS NÚMERO 879A PISO 1 DISTRITO SAN JUAN DE MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-76.95975221,-12.16147379,1313
32023,34192,I-1,MULTIDENT VILLA EL SALVADOR,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,OTROS SECTOR 2 GRUPO 8 MANZANA E LOTE 11 DISTRITO VILLA EL SALVADOR PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9378943,-12.2056981,1322
32025,34194,I-1,DENTAL OFFICE DR. JUAN CARLOS RODRIGUEZ T,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,JIRÓN OSCAR CHOCANO CONST 2 URBANIZACIÓN CHAMA DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9962574,-12.1278388,1320
32027,34196,I-2,LEIVALAB,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA CHINCHAYSUYO N° 325 URNABIZACION TUPAC AMARU DISTRITO INDEPENDENCIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.054093,-11.9785763,1292
32029,34198,I-1,DENTAL SMILING,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA JOSE CARLOS MAREATEGUI NÚMERO 214 PISO 1 URBANIZACIÓN LUCYANA DISTRITO CARABAYLLO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.03291393,-11.89558145,1286
32030,34199,I-1,SONRISITAS,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA UNIVERSITARIA NORTE N° 3748 MZ.A LT. 2 ASOC. SAN JUAN DE DIOS  2° PISO DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.083043,-11.9934859,1297
32031,34200,I-2,ECOGYN DEL PERU,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,"AVENIDA CARLOS IZAGUIRRE, COOP. DE VIVIENDA MAGDALENA NÚMERO 529 PISO 2 MANZANA B LOTE 12 DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA",-77.0661933,-11.9906483,1297
32032,34201,I-1,BIOSANTE,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA LOS INCAS NÚMERO 1049 PISO 2 MANZANA X1 LOTE 16 URBANIZACIÓN El Pinar DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0525457,-11.9123821,1290
32033,34202,I-2,PUESTO DE SALUD PARAISO,LIMA DIRIS SUR,SAN JUAN DE MIRAFLORES - VILLA MARIA DEL TRIUNFO,CALLE CALLE L NÚMERO 15828 PISO 1 DEPARTAMENTO 1 INTERIOR 1 MANZANA H LOTE 6 Y 7 URBANIZACIÓN PARAISO DISTRITO SAN JUAN DE MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9569,-12.1857784,1313
32034,34204,I-2,M & E TRAUMATOLOGIA,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,JIRÓN VISTA ALEGRE MZ. A31 LOTE 20 URB. SAGITARIO DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.99510116,-12.16377308,1320
32035,34205,I-1,LA CASITA DE LOS DIENTES,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,"OTROS Sector 02, Grupo 08, Manza O, Lote 04 PISO 1 MANZANA O LOTE 04 DISTRITO VILLA EL SALVADOR PROVINCIA LIMA DEPARTAMENTO LIMA",-76.94024567,-12.20513923,1322
32036,34206,I-2,TU MÉDICO,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,CALLE SULLANA MZ. J4 LT.10 URB. PROLG. BENAVIDES DISTRITO SANTIAGO DE SURCO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.98735616,-12.14428462,1320
32039,34209,II-E,CLINICA OFTALMOLOGICA ÑAHUI SALUD,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA UNIVERSITARIA NÚMERO 7861 PISO 6 DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0547079,-11.931379,1290
32040,34210,I-1,CONSULTORIO DENTAL CV,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,CALLE Los Proceres NÚMERO 182 PISO 2 INTERIOR 202 URBANIZACIÓN Huaquillay DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0502594,-11.9475125,1290
32042,34212,I-2,GRUPO MEDICO VALDERRAMA,CALLAO,NO PERTENECE A NINGUNA RED,AVENIDA LOS DOMINICOS MANZANA 33 LOTE 11 URBANIZACIÓN PREVI DISTRITO CALLAO PROVINCIA CALLAO DEPARTAMENTO CALLAO,-77.09206931,-12.01747201,690
32043,34213,I-3,INKAMAY SALUD SAN MARTIN DE PORRES,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA PARAMONGA C 4-5 PROLONGACION DE VIVIENDA LAS PALMAS AL COSTADO DEL MERCADO INKAMAY SAN MARTIN DE PORRES LIMA LIMA,-77.1020781,-11.9637875,1315
32045,34215,I-3,POLICLINICO ESPINOZAS,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,JIRÓN 3 DE  OCTUBRE  OESTE MANZANA Q LOTE 16  2º PISO  P.J. EL PROGRESO SECTOR I MANZANA Q LOTE 16 DISTRITO CARABAYLLO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0186678,-11.87665884,1286
32046,34216,I-2,GYNECA,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA carlos alberto izaguirre NÚMERO 474 PISO 2 DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0660791,-11.9900744,1297
32048,34218,SD,CASA AMARSE,CALLAO,NO PERTENECE A NINGUNA RED,OTROS AAHH KEIKO SOFIA MANZANA w LOTE 02 DISTRITO VENTANILLA PROVINCIA CALLAO DEPARTAMENTO CALLAO,-77.1322056,-11.8255328,695
32049,34219,I-2,CONSULTORIO CEERAMI,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,JIRÓN MARIANO NECOCHEA NÚMERO 375 377 URBANIZACIÓN HUAQUILLAY II E DISTRITO COMAS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0550297,-11.9422171,1290
32050,34220,I-2,CALMET,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA ANTUNEZ DE MAYOLO NÚMERO 1430 URBANIZACIÓN LOS PINARES DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0764052,-11.9947013,1297
32051,34221,I-3,POLICLINICO MONTELUZ,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,"AVENIDA PANAMERICA NORTE KM 28.5 SUB LOTE 02-A PARCELA 25-A,  SOTANO Y PISO 1,  PROYECTO TAMBO INGA, LIMA NORTE VALLE CHILLON DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA",-77.0690496,-11.8807435,1305
32055,34225,I-1,CONSULTORIO MULTIDENT,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA TUPAC AMARU NÚMERO 1664 PISO 2 DISTRITO CARABAYLLO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0268841,-11.8908948,1286
32056,34226,I-1,ALIDENT-SEDE SAN DIEGO 01,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,OTROS SANTA MARIA DE LOS ANGELES NÚMERO S/N PISO 2 INTERIOR 1 MANZANA N1 LOTE 12 URBANIZACIÓN SAN DIEGO DISTRITO SAN MARTIN DE PORRES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0884633,-11.9461076,1315
32057,34227,I-1,NEW DENT.DM,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA PROCERES DE HUANDOY NÚMERO 4982 PISO 1 INTERIOR 1 URBANIZACIÓN PARQUE DEL NARANJAL DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0833997,-11.9776227,1297
32058,34228,I-2,CARDIOLOGIA SAN FRANCISCO DE ASIS,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,AVENIDA SAENZ PEÑA NÚMERO 619 PISO 1 DEPARTAMENTO 1 INTERIOR 1 MANZANA CDR LOTE 6 URBANIZACIÓN CERCADO DE PUENTE PIEDRA DISTRITO PUENTE PIEDRA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0793076,-11.8630412,1305
32061,34232,I-2,INPPARES LOS OLIVOS,LIMA DIRIS NORTE,NO PERTENECE A NINGUNA RED,JIRÓN LA HIEDRA NÚMERO 804 PISO 2 DISTRITO LOS OLIVOS PROVINCIA LIMA DEPARTAMENTO LIMA,-77.07222465,-11.98916464,1297
32064,34236,I-1,DM TERAPIA,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,OTROS COOP. VIRGEN DE COCHARCAS MANZANA E LOTE 21 DISTRITO VILLA EL SALVADOR PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9592651,-12.1975806,1322
32065,34237,SD,AMBULANCIAS DOCTOR LIFE,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,AVENIDA ALMIRANTE MIGUEL GRAU N° 1350 OF. 605 DISTRITO BARRANCO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.02239788,-12.13804769,1284
32066,34238,I-1,FAMILY DENTIST,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,AVENIDA PANAMERICA SUR MANZANA 29.9 SUB LOTE A1 SEGUNDO PISO LOCAL L219 MANZANA 29.9 LOTE sub LT A1 DISTRITO VILLA MARIA DEL TRIUNFO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9106718,-12.2311132,1323
32067,34239,I-1,PSICOSALUD Y BIENESTAR,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,OTROS COOPERATIVA VIRGEN DE COCHARCAS MANZANA E LOTE 14 DISTRITO VILLA EL SALVADOR PROVINCIA LIMA DEPARTAMENTO LIMA,-76.9587943,-12.1968333,1322
32068,34240,I-1,DENTAL LILIDENT,LIMA DIRIS SUR,NO PERTENECE A NINGUNA RED,AVENIDA 26 DE NOVIEMBRE NÚMERO 1309 PISO 2 MANZANA 77 LOTE 2A URBANIZACIÓN NUEVA ESPERANZA DISTRITO VILLA MARIA DEL TRIUNFO PROVINCIA LIMA DEPARTAMENTO LIMA,-76.92918909,-12.16979533,1323
32076,34248,I-2,CONSULTORIO MEDICO VIEW,CALLAO,NO PERTENECE A NINGUNA RED,AVENIDA AV. QUILCA NÚMERO 406 URBANIZACIÓN AA.HH. BOCANEGRA SC TRES DISTRITO CALLAO PROVINCIA CALLAO DEPARTAMENTO CALLAO,-77.0946203,-12.0275329,690
32077,34249,I-1,CONSULTORIO CENTRO DENTAL EL DORADO EIRL,CALLAO,NO PERTENECE A NINGUNA RED,AVENIDA Juan Pablo II NÚMERO 295 PISO 2 DEPARTAMENTO 2 URBANIZACIÓN Stella Maris DISTRITO BELLAVISTA PROVINCIA CALLAO DEPARTAMENTO CALLAO,-77.11547384,-12.06065536,691
32081,34255,I-3,CAMERE & LARA ODONTOLOGIA ESPECIALIZADA,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN CONTRALMIRANTE MONTERO (EX ALBERTO DEL CAMPO) NÚMERO 409 PISO 6 DEPARTAMENTO 602 DISTRITO MAGDALENA DEL MAR PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0593246,-12.0952469,1300
32082,34256,I-2,CENTRO DE SALUD MENTAL COMUNITARIO JAIME ZUBIETA,LIMA DIRIS CENTRO,SAN JUAN DE LURIGANCHO,AVENIDA EL PERIODISTA NÚMERO 279 PISO 1 URBANIZACIÓN CANTO SOL DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0123932,-11.9731706,1312
32083,34257,SD,FISIOGROUP PERU SJL S.A.C.,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA Av. Próceres de la Independencia N° 2600 (Mz. Q Lt. 01) Coop. De Vivienda Los Ángeles NÚMERO 2600 PISO 1 DEPARTAMENTO 1 DISTRITO SAN JUAN DE LURIGANCHO PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0089739,-11.9882294,1312
32084,34258,SD,NOPAIN FISIOTERAPIAY REHABILITACION SCRL.,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN BERNINI NÚMERO 354 MANZANA G2 LOTE 07 DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0080118,-12.0923727,1310
32085,34259,I-3,CENTRO MÉDICO OCUPACIONAL PULSO SALUD,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA COMANDANTE ESPINAR NÚMERO 368 DISTRITO MIRAFLORES PROVINCIA LIMA DEPARTAMENTO LIMA,-77.036679,-12.1161539,1302
32086,34265,I-1,CONSULTORIO ODONTOLOGICO ELIT,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA GERAL GARZON NÚMERO 1675 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0572555,-12.0814048,1293
32087,34266,I-2,DR. MIGUEL ALFARO - MEDICINA ESTETICA Y LASER,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA JAVIER PRADO ESTE NÚMERO 3040 DEPARTAMENTO 504 MANZANA F5 LOTE 13 DISTRITO SAN BORJA PROVINCIA LIMA DEPARTAMENTO LIMA,-76.993357,-12.0870485,1310
32088,34270,I-2,MISIONES MEDICAS,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN CUZCO NÚMERO 121 PISO 4 DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0330355,-12.0488721,1281
32089,34272,I-2,REPROMEDIC SALUD INTEGRAL,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,JIRÓN MAXIMO ABRIL NÚMERO 574 DISTRITO JESUS MARIA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0396216,-12.0712352,1293
32090,34273,I-2,VIZAL SALUD,LIMA DIRIS CENTRO,NO PERTENECE A NINGUNA RED,AVENIDA AURELIO GARCIA Y GARCIA NÚMERO 1196 URBANIZACIÓN LOS CIPRESES DISTRITO LIMA PROVINCIA LIMA DEPARTAMENTO LIMA,-77.0741086,-12.0512493,1281
